2,2020-11-10,190144397,7 Springview Drive,714089658,720474487
11,2019-08-28,628267578,293 Pankratz Parkway,766084472,107878036
10,2021-05-24,271597770,9491 Hermina Crossing,769682550,758370928
12,2020-10-23,858020985,7 Springview Drive,110744228,833371082
11,2019-09-14,746842494,839 Forster Terrace,725148333,183314621
5,2019-01-10,796483512,76317 Londonderry Point,688108332,357405946
8,2018-03-12,680382255,839 Forster Terrace,366896096,968072471
12,2020-08-16,639716868,95 Mitchell Pass,368215165,281549308
6,2021-11-04,178700712,7995 Sullivan Terrace,981496933,847550017
2,2021-02-25,370520064,19 Carberry Avenue,249078703,172477475
1,2021-04-05,402275997,33 Arkansas Circle,366558241,321781894
8,2018-04-04,111662779,226 Darwin Park,795789683,409448073
1,2020-12-30,325991229,9491 Hermina Crossing,594044605,139251586
7,2020-02-17,790482170,918 Monument Hill,107662746,809582315
3,2022-01-16,457189351,695 Derek Street,258747954,563855027
7,2018-04-29,852314570,8718 Hollow Ridge Park,981866995,640603889
11,2020-04-04,280811817,251 Spenser Drive,863049556,778648920
4,2020-05-04,308789582,293 Pankratz Parkway,566048311,692559483
4,2020-09-22,873115720,76317 Londonderry Point,194219449,445437826
11,2020-05-22,110744228,36267 2nd Terrace,834156924,286937592
1,2019-09-16,732208301,9 Elka Terrace,642112431,795286297
6,2021-06-07,224213790,1 Utah Crossing,930183811,645701216
3,2021-04-10,351330975,121 Birchwood Parkway,985871847,544410977
6,2018-10-05,784358000,33 Arkansas Circle,210536142,568470701
8,2018-04-10,499682734,35 Huxley Lane,229512533,285462107
2,2020-03-28,521392947,98716 Dunning Hill,692375547,118812818
6,2020-03-15,306823588,34 Maywood Point,761904726,917349123
10,2018-03-15,860422598,84 Muir Pass,270860408,509526785
4,2021-09-30,319094512,0 Blaine Place,263148131,408002141
11,2021-09-12,646876912,7995 Sullivan Terrace,752498757,194247688
11,2021-04-19,324491336,251 Spenser Drive,353297354,910509344
4,2020-02-20,884965814,695 Derek Street,943730550,744153040
5,2021-05-09,121561642,9491 Hermina Crossing,790482170,325660017
4,2021-02-18,642316412,98716 Dunning Hill,333091263,139521241
8,2018-12-23,229956300,0 Blaine Place,359998601,799953550
4,2019-11-05,527671378,98716 Dunning Hill,527530341,940254702
7,2021-07-16,551412101,226 Darwin Park,871380654,160213240
6,2020-06-14,270422680,013 Westridge Pass,393991805,163291067
7,2018-11-21,228720524,293 Pankratz Parkway,896246338,260632759
10,2018-04-29,477891464,226 Darwin Park,490245342,932564403
12,2018-06-01,786690176,59149 Raven Road,547233973,229289285
8,2019-02-13,225016532,83 John Wall Way,553641758,791614615
4,2020-05-07,950634712,695 Derek Street,187102947,517729666
7,2018-12-06,432896858,36267 2nd Terrace,948302024,373197790
1,2021-09-16,262586788,013 Westridge Pass,992428005,620158847
2,2019-05-02,962626676,33 Division Avenue,332714482,891379551
5,2019-02-10,316270078,33 Arkansas Circle,821897672,104429057
8,2020-11-11,740474377,87496 Mesta Trail,438796312,434940726
8,2018-04-10,830846878,36267 2nd Terrace,669084477,201130267
9,2019-05-17,591800227,33 Sachs Plaza,469456731,706799758
2,2019-02-13,234391282,0888 Westridge Way,807887909,857226298
5,2019-08-02,205019393,135 Weeping Birch Alley,209329860,153506054
12,2020-09-22,994040306,8718 Hollow Ridge Park,117744115,532843396
4,2020-07-19,204465270,55942 Gulseth Hill,764231094,695636602
1,2020-05-24,407106310,55942 Gulseth Hill,369463048,588084302
1,2019-01-25,754612386,7 Sullivan Crossing,158226616,506504096
6,2019-05-11,850269926,9 Elka Terrace,881637139,321835636
5,2019-11-05,734942684,84 Muir Pass,187102947,551973583
3,2020-07-11,226381034,87496 Mesta Trail,366772200,350766715
11,2019-12-23,564636736,8861 Crescent Oaks Hill,161353886,582357629
7,2019-07-04,375571942,87496 Mesta Trail,404080824,682881113
5,2020-06-28,859032783,8 Delaware Court,723757156,404662490
4,2018-06-30,698125183,4267 High Crossing Circle,689841171,199276720
5,2021-01-29,782615010,7207 Dakota Crossing,534895344,257473354
11,2019-10-02,877856404,87496 Mesta Trail,431557920,465301991
1,2022-04-02,554396785,121 Birchwood Parkway,112309409,659169242
4,2018-05-09,978043292,76317 Londonderry Point,469574299,390986223
12,2021-02-08,368215165,918 Monument Hill,676037095,661850443
9,2019-05-31,726804310,33 Sachs Plaza,178700712,317625471
10,2021-05-14,166060787,70 Merry Circle,855801830,249757111
5,2018-05-04,359998601,9164 Briar Crest Alley,189797646,113764502
1,2021-09-12,599098992,695 Derek Street,907181709,950940861
10,2020-12-02,723981667,0888 Westridge Way,618958758,741216109
4,2021-07-27,764165674,84 Muir Pass,671002909,686330418
1,2018-03-23,708043607,33 Arkansas Circle,267893622,904456246
5,2018-10-07,449159572,32 Melrose Place,485717813,153506054
4,2020-08-27,553008201,918 Monument Hill,945901966,254392375
5,2019-12-19,403885818,36267 2nd Terrace,472132669,615731615
12,2020-09-05,845485315,9164 Briar Crest Alley,730739420,206801812
7,2020-04-16,116329266,8718 Hollow Ridge Park,746309020,100102083
6,2022-01-13,612409660,7995 Sullivan Terrace,776116574,376487812
11,2018-11-22,179810668,36267 2nd Terrace,402275997,308076636
5,2020-10-21,164259003,9491 Hermina Crossing,764135810,500986318
6,2020-01-06,495812975,121 Birchwood Parkway,120835168,327115996
12,2020-05-06,964552764,8718 Hollow Ridge Park,365534094,516394505
4,2020-12-29,372978514,343 Prairieview Place,734021117,317861852
6,2019-12-02,772910936,957 Mandrake Alley,918665116,885251280
12,2020-09-16,194731014,9491 Hermina Crossing,814837486,927953776
3,2020-12-22,700510222,8861 Crescent Oaks Hill,904036858,564182147
6,2021-09-13,393708469,7 Sullivan Crossing,684889008,987518080
8,2019-06-23,561945893,98716 Dunning Hill,457954431,194424173
1,2018-07-08,939875485,957 Mandrake Alley,661676631,552513229
11,2021-01-12,563344460,87496 Mesta Trail,859032783,632588859
4,2021-05-21,568724797,7 Springview Drive,559177358,697491605
12,2021-04-06,988932677,98716 Dunning Hill,922150251,385536110
8,2022-01-04,303256687,83 John Wall Way,616984928,719529846
7,2022-01-06,624565647,233 Acker Trail,682114379,220702742
12,2019-05-06,570853388,013 Westridge Pass,711717285,867615367
7,2022-03-10,187102947,135 Weeping Birch Alley,769081965,587343698
7,2018-03-15,522709660,33 Division Avenue,420356761,934127554
9,2021-10-14,927936797,32 Melrose Place,232083814,248757905
9,2019-05-30,694390974,226 Darwin Park,275123576,458999287
3,2020-03-28,549579659,95 Mitchell Pass,509152826,415980997
8,2018-08-24,275943116,7 Sullivan Crossing,527320495,654029669
6,2018-03-09,164187720,013 Westridge Pass,723757156,447760818
4,2020-08-11,100274408,70 Merry Circle,195694191,188105566
8,2018-08-20,484973543,0 Blaine Place,906131911,966596696
6,2021-04-11,671002909,7 Sullivan Crossing,971986355,709403859
5,2021-05-29,475854356,12969 Division Court,326584831,353284270
3,2019-01-21,856183955,32 Melrose Place,961389929,975421802
6,2019-01-06,203024311,34 Maywood Point,870518808,710899688
12,2019-10-08,784233570,98716 Dunning Hill,923058355,681780215
1,2019-03-29,637219553,98716 Dunning Hill,170564949,210689703
4,2021-08-21,871000022,918 Monument Hill,698125183,323810388
2,2020-10-06,339092688,33 Division Avenue,720230750,690530881
11,2018-12-03,396439572,8718 Hollow Ridge Park,202655728,114555005
10,2018-09-29,277645239,957 Mandrake Alley,703274349,172234079
7,2018-06-17,463985269,233 Acker Trail,856934548,802194326
2,2021-10-18,799184630,34 Maywood Point,103019490,496232080
3,2019-01-10,431808706,70 Merry Circle,950479002,460018980
6,2018-08-09,871496750,251 Spenser Drive,610180625,235471338
7,2020-05-13,137149858,59149 Raven Road,873098197,256717851
1,2021-03-07,953615484,957 Mandrake Alley,299822722,664230445
4,2021-03-24,272685909,9 Elka Terrace,199054005,429569440
7,2019-04-05,793295059,34 Maywood Point,211873872,327082473
12,2022-03-31,423824461,12969 Division Court,762532649,242845609
11,2020-06-16,510298283,59149 Raven Road,725371207,235995980
1,2018-04-27,645587239,87496 Mesta Trail,450557451,936900684
9,2021-12-30,731618513,9491 Hermina Crossing,999206042,938127095
5,2018-06-06,927037246,293 Pankratz Parkway,301096038,246703791
9,2021-01-02,207914321,32 Melrose Place,104578860,382054085
4,2021-07-29,873540326,695 Derek Street,236772792,706225796
3,2020-01-12,545888066,0 Blaine Place,961522328,835675819
3,2022-01-26,484635897,226 Darwin Park,191434112,976267022
7,2018-03-14,751292852,226 Darwin Park,240573527,358985160
4,2021-09-01,454278963,233 Acker Trail,930183811,740672142
4,2021-08-01,341907735,59149 Raven Road,943131287,304095449
1,2021-10-01,468768083,8 Delaware Court,713272578,750277493
7,2022-02-01,663157603,12969 Division Court,862810006,104565271
4,2019-06-03,117744115,59149 Raven Road,116267911,314667019
6,2021-05-10,679023978,013 Westridge Pass,742327727,721448583
5,2018-12-09,603317177,0 Havey Park,108972250,650511621
11,2020-03-02,669084477,59149 Raven Road,608436121,683342537
7,2019-09-16,382019656,957 Mandrake Alley,371815881,254609475
11,2020-07-26,979796057,9491 Hermina Crossing,925806509,443625269
3,2018-12-29,301957068,83 John Wall Way,873732823,606180764
5,2018-12-03,934919563,33 Division Avenue,406492421,219548422
6,2020-10-13,927477685,19 Carberry Avenue,745579584,139521241
12,2021-08-12,878543618,59149 Raven Road,551843783,754319261
8,2018-06-01,315929009,12969 Division Court,661307724,411668563
12,2021-11-21,689003528,832 Drewry Point,323625113,481302801
8,2020-12-12,775672472,76317 Londonderry Point,919176390,922783812
4,2018-05-25,485661381,0 Blaine Place,655244459,357909875
1,2020-10-04,659011323,1 Utah Crossing,796483512,926453525
12,2021-03-06,171834812,84 Muir Pass,478962231,220528908
9,2018-08-27,947959952,19 Carberry Avenue,810414608,667892275
8,2018-11-02,683788806,121 Birchwood Parkway,855382445,865702351
11,2021-05-30,721427448,98716 Dunning Hill,617166351,760958853
4,2020-05-05,901859039,34 Maywood Point,945901966,980407088
10,2019-10-08,247337243,0 Kropf Place,126977057,719656593
5,2019-06-29,549384730,343 Prairieview Place,657183433,172477475
11,2022-04-01,814837486,95 Mitchell Pass,206228272,523652980
3,2020-06-14,956464545,36267 2nd Terrace,714412548,255656973
2,2022-01-16,883951331,135 Weeping Birch Alley,255433733,875350795
8,2019-02-08,523572488,87496 Mesta Trail,194270723,620385246
10,2021-04-26,829736196,33 Division Avenue,484973543,946612317
1,2019-03-26,406955774,59149 Raven Road,524535508,416864901
9,2021-03-25,624010658,35 Huxley Lane,991144555,918042221
8,2020-02-27,505066107,9245 Kedzie Hill,696426513,652540414
3,2019-09-11,606200305,3 Merrick Parkway,339222540,955608040
2,2018-08-20,460039460,343 Prairieview Place,326938445,238931241
6,2019-05-28,232524766,36267 2nd Terrace,345827711,778283732
9,2021-04-22,516493644,33 Sachs Plaza,326938445,323810388
11,2019-12-08,775076857,343 Prairieview Place,351504516,904818363
12,2020-05-24,602214934,233 Acker Trail,157570629,368344864
3,2022-01-19,848645664,8861 Crescent Oaks Hill,154067257,881531165
6,2018-09-13,236772792,0 Havey Park,159956067,443817359
8,2019-10-13,761904726,0 Kropf Place,657206664,842269280
7,2020-01-25,121053472,4267 High Crossing Circle,755861229,798133095
10,2019-03-03,696426513,36267 2nd Terrace,550286963,859237450
2,2020-06-13,596882772,0 Havey Park,544748407,693421704
11,2019-03-13,147570046,0 Havey Park,885859373,692681471
10,2018-06-03,534888874,83 John Wall Way,744519641,228289630
2,2018-05-27,821380791,8861 Crescent Oaks Hill,650772559,302363475
10,2020-05-24,371095776,0 Blaine Place,587738181,372616018
2,2022-02-08,838328248,4267 High Crossing Circle,809826738,571756122
10,2021-04-04,660862718,9245 Kedzie Hill,356642979,306715075
1,2018-09-04,141017189,8 Delaware Court,877527187,727403447
12,2020-09-13,253798482,9 Elka Terrace,629323538,237236264
2,2020-05-04,818905159,135 Weeping Birch Alley,111434680,939042427
7,2019-10-08,895605770,135 Weeping Birch Alley,918846764,101419118
4,2019-12-13,258747954,233 Acker Trail,499164221,786260054
9,2019-12-19,814366661,87496 Mesta Trail,444136491,377485817
3,2019-06-30,869974355,9 Elka Terrace,949888389,716658842
11,2021-11-04,683336807,957 Mandrake Alley,692733668,100102083
2,2021-07-29,870518808,957 Mandrake Alley,845436405,323912109
2,2021-11-30,227237799,226 Darwin Park,330247560,785954955
12,2018-03-06,796861129,832 Drewry Point,964552764,609244210
7,2021-02-21,516118118,9164 Briar Crest Alley,261157638,413138451
12,2020-03-05,826929140,34 Maywood Point,479159076,505918024
3,2020-07-21,679042168,343 Prairieview Place,140664646,702021969
7,2020-08-30,979934804,36267 2nd Terrace,792415290,485776780
2,2022-03-10,637798761,7 Springview Drive,640583644,465845327
8,2018-09-20,298165044,135 Weeping Birch Alley,926035215,443433331
1,2018-10-10,690777217,8861 Crescent Oaks Hill,873115720,246236803
2,2020-02-05,364983957,121 Birchwood Parkway,355898866,220930048
6,2022-04-04,502069917,343 Prairieview Place,725371207,666071292
7,2019-06-19,599770844,87496 Mesta Trail,657965143,924875339
9,2018-05-04,760368144,2 Kim Parkway,834156924,278102455
5,2020-03-15,880972881,8 Delaware Court,629989131,244052009
3,2019-09-01,350044936,293 Pankratz Parkway,421314315,856982790
8,2021-11-12,760790462,33 Arkansas Circle,326938445,273885950
5,2020-06-12,618446655,33 Sachs Plaza,772976292,448254742
4,2018-11-26,388951193,839 Forster Terrace,216018167,340589939
4,2019-01-31,692559483,8718 Hollow Ridge Park,667379560,246703791
7,2021-04-22,343490055,918 Monument Hill,612409660,856982790
5,2021-12-14,677986242,251 Spenser Drive,246914983,675396798
2,2020-04-23,274017165,135 Weeping Birch Alley,655244459,628612915
12,2018-11-12,625159626,226 Darwin Park,160488626,174964213
4,2021-04-05,194424173,2 Kim Parkway,886437980,290991316
6,2022-01-24,125439822,957 Mandrake Alley,873098197,793361942
10,2021-02-08,323810388,76317 Londonderry Point,503432219,238798041
2,2021-08-26,569876413,3 Merrick Parkway,857777954,404662490
1,2020-02-20,774816620,32 Melrose Place,952187002,521712156
4,2018-08-07,895180787,35 Huxley Lane,242149140,865877477
3,2021-04-02,873490308,251 Spenser Drive,310969168,660052105
9,2020-09-04,997603079,343 Prairieview Place,466901557,545122670
8,2018-02-17,551635485,7 Springview Drive,922208745,493580442
5,2018-12-04,304821093,34 Maywood Point,315929009,692681471
11,2022-03-21,903143974,76317 Londonderry Point,187018221,140466473
3,2018-07-04,363385325,2 Kim Parkway,688108332,682713525
6,2018-10-22,652652682,013 Westridge Pass,845126956,569876413
8,2021-04-06,460905452,59149 Raven Road,603443415,830757414
7,2019-01-25,834670243,957 Mandrake Alley,157037448,357405946
5,2021-11-30,681121730,0 Havey Park,519276215,198989929
7,2021-06-09,830757414,8861 Crescent Oaks Hill,551843783,237773532
8,2020-09-22,399987024,7 Springview Drive,555483091,364328224
3,2019-06-25,151332136,2 Kim Parkway,946842208,717956355
4,2020-02-25,531074575,9164 Briar Crest Alley,865911146,985491002
8,2019-10-08,876144584,2 Kim Parkway,674418651,492255436
5,2020-04-04,509686088,013 Westridge Pass,729136164,942694699
6,2018-08-03,277697544,32 Melrose Place,279132728,154329210
4,2019-03-07,715445529,36267 2nd Terrace,358774825,987545529
5,2019-01-21,475985318,8718 Hollow Ridge Park,302096670,949793144
4,2018-03-15,632588859,32 Melrose Place,253086232,400618136
2,2021-06-07,311497849,135 Weeping Birch Alley,912839851,636923025
12,2019-05-28,389720889,83 John Wall Way,776116574,992712126
3,2020-09-04,563189777,98716 Dunning Hill,119299840,563855027
5,2018-11-10,428304987,9164 Briar Crest Alley,510306629,404662490
8,2021-11-07,859439453,7 Springview Drive,519276215,754400458
2,2020-05-05,147574703,918 Monument Hill,672598164,230793920
4,2018-11-03,888856419,35 Huxley Lane,201216939,667131151
5,2019-10-27,642648184,121 Birchwood Parkway,237736190,291823471
10,2019-09-17,264673293,251 Spenser Drive,459638683,868575473
7,2021-11-30,206801812,957 Mandrake Alley,583653225,299493010
8,2021-03-12,591560672,7 Springview Drive,547937050,979163968
1,2018-04-10,435487524,32 Melrose Place,194624202,672999184
9,2019-05-30,728866507,87496 Mesta Trail,926035215,958810215
1,2021-12-29,378525684,839 Forster Terrace,789753000,233443219
1,2022-02-08,210767050,83 John Wall Way,351456698,774816620
4,2022-02-12,706799758,33 Division Avenue,895971447,276171199
9,2020-01-25,281549308,4267 High Crossing Circle,539103456,639782094
6,2018-02-19,651602814,70 Merry Circle,591455125,411668563
8,2021-03-19,445485440,34 Maywood Point,231195784,865877477
8,2022-04-09,233847738,343 Prairieview Place,448087856,302712670
9,2020-09-23,559149148,293 Pankratz Parkway,112600640,654796878
12,2019-03-14,371593672,135 Weeping Birch Alley,950479002,784432914
5,2021-04-11,344882059,8861 Crescent Oaks Hill,234895615,437022055
10,2020-02-19,586549263,1 Utah Crossing,478962231,968314671
12,2018-08-19,514652525,36267 2nd Terrace,211002123,403363116
4,2018-09-07,552513229,226 Darwin Park,645587239,579251110
11,2018-09-07,153722449,226 Darwin Park,237736190,519166924
1,2019-10-15,598531061,32 Melrose Place,743999404,289425142
11,2018-05-25,679592505,9 Elka Terrace,762074539,446723226
1,2018-06-22,934447259,33 Arkansas Circle,607370038,109291247
2,2021-05-16,519115982,293 Pankratz Parkway,235603978,148245256
12,2020-01-11,618318477,3 Merrick Parkway,881978020,829009710
4,2020-09-04,445462049,32 Melrose Place,468387456,669424611
9,2021-07-28,682666498,7 Sullivan Crossing,462804406,969241749
10,2019-05-10,699320624,0888 Westridge Way,749167826,899772830
8,2019-01-06,158107838,33 Sachs Plaza,141916554,886054065
1,2020-08-14,626686424,12969 Division Court,606763961,681150454
2,2020-02-27,534093099,70 Merry Circle,845485315,600612978
3,2020-04-01,660052105,1 Utah Crossing,833866547,580256392
7,2018-08-27,274022054,7207 Dakota Crossing,510306629,652652682
6,2020-02-27,588721166,70 Merry Circle,803085614,660048100
1,2020-06-11,103844529,9 Elka Terrace,861412117,101419118
12,2018-12-04,424712832,957 Mandrake Alley,871065169,160813373
7,2022-03-13,692402573,35 Huxley Lane,619956055,877208912
2,2018-07-27,397852241,233 Acker Trail,150101880,799953550
11,2020-06-16,101419118,9 Elka Terrace,615060103,924749801
2,2021-03-17,558183163,35 Huxley Lane,740724952,823842563
10,2021-02-09,960081790,013 Westridge Pass,615787514,511425885
11,2021-06-15,456239648,8 Delaware Court,795789683,873977105
9,2020-04-16,197849304,84 Muir Pass,234292672,103844529
1,2020-10-29,502879713,135 Weeping Birch Alley,396253408,236230614
4,2021-07-04,394460589,4267 High Crossing Circle,149192799,821664652
4,2018-02-15,812637687,121 Birchwood Parkway,753998455,781097766
5,2019-12-19,900056429,8861 Crescent Oaks Hill,438899407,776940350
5,2022-01-13,591454486,83 John Wall Way,454178642,778027036
5,2018-12-11,529332753,98716 Dunning Hill,378422626,565836443
9,2020-09-27,391827569,2 Kim Parkway,331822747,861087553
10,2019-11-21,377798191,121 Birchwood Parkway,369720152,428916585
12,2021-04-13,285823487,1 Utah Crossing,423570840,118812818
3,2021-08-16,164454361,7995 Sullivan Terrace,372323894,990884755
3,2020-04-21,752473121,4267 High Crossing Circle,201599074,367968497
11,2019-06-29,397438916,9 Elka Terrace,264082908,877592883
7,2019-02-22,815488545,233 Acker Trail,764165674,805463636
7,2020-09-24,438707173,76317 Londonderry Point,912839851,219861537
8,2018-12-03,152380714,98716 Dunning Hill,552504455,897961680
6,2018-12-29,118065520,293 Pankratz Parkway,818668074,672999184
2,2018-06-10,245833519,293 Pankratz Parkway,362481431,718763821
3,2019-09-18,235471338,695 Derek Street,821897672,567330825
3,2018-04-05,550833695,33 Sachs Plaza,854442052,431905460
12,2019-01-06,201512863,9491 Hermina Crossing,839243798,633103207
5,2019-12-16,593727694,233 Acker Trail,280811817,518898804
3,2021-06-07,381088645,33 Division Avenue,502600649,747611553
4,2018-07-15,571370749,226 Darwin Park,252552904,314277026
3,2020-09-23,127810403,695 Derek Street,601017438,388951193
10,2021-02-10,637147944,957 Mandrake Alley,477891464,675436263
1,2022-02-20,710899688,7 Sullivan Crossing,756739495,282993735
12,2021-02-09,237576918,70 Merry Circle,439812825,969654684
6,2019-12-12,137182832,84 Muir Pass,480890669,511379553
11,2018-11-21,648262370,251 Spenser Drive,907181709,562287204
5,2019-02-05,987518080,83 John Wall Way,534614702,559106168
9,2018-02-18,878608542,9164 Briar Crest Alley,676464459,177360256
8,2021-02-21,869442011,957 Mandrake Alley,309240889,454781141
3,2018-12-23,778567030,32 Melrose Place,834554804,244808434
6,2018-03-27,540922634,135 Weeping Birch Alley,157570629,237422093
7,2020-06-21,302161489,19 Carberry Avenue,194624202,276516922
3,2021-08-19,566941568,832 Drewry Point,814366661,798365265
5,2021-11-30,564197478,12969 Division Court,250349877,698696867
10,2021-04-05,239707124,7 Sullivan Crossing,280811817,749004660
5,2018-06-03,283328716,84 Muir Pass,482539036,228219356
10,2022-02-28,907181709,35 Huxley Lane,136042246,371492888
1,2020-11-22,830991104,0 Blaine Place,239707124,440095603
7,2021-08-16,699633841,32 Melrose Place,568533485,364983957
4,2021-03-16,696915924,35 Huxley Lane,521719652,637798761
10,2020-09-04,553263798,12969 Division Court,421314315,819781103
1,2019-05-30,355898866,7995 Sullivan Terrace,234895615,571942812
7,2020-03-01,140312377,8718 Hollow Ridge Park,584022606,832858388
12,2018-10-15,639682534,121 Birchwood Parkway,864045011,408097217
5,2018-02-15,137773350,59149 Raven Road,306823588,751447518
4,2019-11-05,128572450,8 Delaware Court,404269644,281549308
1,2022-04-01,973193650,76317 Londonderry Point,210536142,758432490
2,2018-03-29,904421098,7995 Sullivan Terrace,702865450,430708843
5,2022-04-03,558506673,957 Mandrake Alley,129038689,156867971
1,2020-03-17,279248674,293 Pankratz Parkway,267853606,648262370
12,2019-12-16,459647731,293 Pankratz Parkway,976681879,720807058
9,2018-03-22,857201190,7995 Sullivan Terrace,978043292,140948712
5,2020-04-01,873732823,87496 Mesta Trail,359518664,959673045
2,2018-08-07,476834465,19 Carberry Avenue,141661864,412782588
7,2019-03-29,454187380,36267 2nd Terrace,109218346,953006425
7,2018-03-30,841476392,8718 Hollow Ridge Park,912229854,460917515
2,2020-07-20,659476024,33 Division Avenue,382019656,869545683
7,2019-01-19,251164075,7207 Dakota Crossing,431332563,866216852
7,2018-12-23,534587845,59149 Raven Road,293314245,909968366
5,2019-11-09,199535711,0 Kropf Place,959437248,954674282
1,2018-03-15,293314245,7 Sullivan Crossing,509668032,996758589
1,2020-09-13,769119509,0 Kropf Place,360062228,688046505
6,2018-09-01,374704490,695 Derek Street,349822760,621744410
4,2021-08-21,248104757,135 Weeping Birch Alley,160059780,620376065
9,2019-10-27,395414943,121 Birchwood Parkway,555483091,450637995
8,2019-12-17,803085614,957 Mandrake Alley,877856404,381086956
3,2019-04-10,844776550,87496 Mesta Trail,881117488,710607017
9,2021-11-21,707182440,83 John Wall Way,858858664,620158847
4,2019-12-08,905860662,34 Maywood Point,128752349,480338775
4,2020-10-29,593883077,957 Mandrake Alley,112658893,410657008
5,2021-04-27,437574804,957 Mandrake Alley,269487148,939984887
10,2022-02-07,613968471,33 Sachs Plaza,665515835,144131268
4,2019-03-27,655226324,8718 Hollow Ridge Park,324110907,100822360
11,2019-01-18,527690228,98716 Dunning Hill,821259327,170640838
2,2020-10-04,139861968,32 Melrose Place,166814978,373197790
8,2022-02-16,616984928,9164 Briar Crest Alley,681654895,496971593
1,2018-04-23,896930659,7 Sullivan Crossing,561945893,201349569
3,2020-01-12,450557451,8 Delaware Court,393708469,412635096
5,2018-12-22,897920578,1 Utah Crossing,111662779,194735911
4,2020-10-25,352618944,19 Carberry Avenue,555483091,960691819
3,2019-04-17,759191759,839 Forster Terrace,240981619,166679629
6,2019-12-31,302096670,121 Birchwood Parkway,403131837,466702058
7,2018-10-15,166876030,251 Spenser Drive,451458953,944935775
1,2019-10-24,702865450,8718 Hollow Ridge Park,299703759,884325169
3,2020-01-06,524178425,695 Derek Street,270860408,336809752
6,2021-02-18,599243460,59149 Raven Road,194219449,180107143
8,2018-04-05,524535508,695 Derek Street,590532757,453384165
3,2020-03-14,940833204,98716 Dunning Hill,495928121,939820806
9,2019-05-01,599288776,76317 Londonderry Point,211002123,494912307
11,2018-07-18,288939422,233 Acker Trail,130065200,991885145
10,2018-11-29,573704178,59149 Raven Road,770059175,885251280
8,2020-09-16,444136491,19 Carberry Avenue,838108752,216544075
4,2019-12-07,321862724,7 Springview Drive,136149361,238798041
11,2021-08-21,938707033,12969 Division Court,395233804,329366924
5,2021-09-26,907691041,32 Melrose Place,589506548,157782019
12,2021-01-14,558329134,695 Derek Street,512868653,592745036
11,2022-01-05,326954213,83 John Wall Way,272236321,591560672
10,2020-04-28,322548103,0888 Westridge Way,123410869,918908955
4,2020-10-13,658508485,8718 Hollow Ridge Park,905967115,363328524
7,2018-02-23,815832099,251 Spenser Drive,922208745,353776358
8,2019-11-25,849616825,0 Blaine Place,302596578,404662490
5,2020-08-09,520090078,8 Delaware Court,224272152,394460589
1,2020-05-05,515617650,36267 2nd Terrace,326584831,826929140
3,2020-12-04,820458677,35 Huxley Lane,921375421,276516922
6,2021-09-11,601143701,36267 2nd Terrace,372978514,954674282
8,2020-02-07,961177824,55942 Gulseth Hill,814077400,591560672
7,2018-10-13,205014886,12969 Division Court,929815966,979934804
3,2019-05-04,894985706,59149 Raven Road,534096415,183719456
6,2020-10-26,297620112,9164 Briar Crest Alley,457288454,313996219
5,2020-09-14,489425905,32 Melrose Place,512174411,458999287
10,2021-06-15,493945020,32 Melrose Place,118922160,825849306
6,2022-02-08,524345177,695 Derek Street,377458079,918212802
2,2018-06-05,466901557,19 Carberry Avenue,338034191,905708011
2,2019-11-11,112658893,4267 High Crossing Circle,739586560,911127757
5,2018-03-27,698066593,251 Spenser Drive,934919563,458519843
6,2020-10-25,775102226,35 Huxley Lane,917637256,167481024
5,2018-11-01,695964005,8861 Crescent Oaks Hill,625834814,931952277
10,2021-12-27,197711535,87496 Mesta Trail,331822747,772701883
3,2021-11-30,850029139,98716 Dunning Hill,337751244,366516247
12,2020-08-06,194636678,3 Merrick Parkway,581863535,692830655
11,2021-09-16,271794368,343 Prairieview Place,920161141,865877477
2,2021-03-07,619956055,7995 Sullivan Terrace,568724797,255363371
7,2018-06-06,460977285,8 Delaware Court,295622548,104770726
6,2019-04-17,478019756,19 Carberry Avenue,308626717,763359352
4,2019-11-09,136171787,35 Huxley Lane,933191295,926453525
9,2019-10-17,192799474,839 Forster Terrace,857542742,424042391
11,2021-03-02,593545214,1 Utah Crossing,118426045,706799758
9,2019-08-05,509152826,32 Melrose Place,787392089,597393671
4,2021-01-14,959091487,35 Huxley Lane,344679033,364983957
10,2020-01-11,846728144,839 Forster Terrace,298894835,852788000
3,2020-12-11,376098365,0 Blaine Place,651026076,568470701
3,2019-12-20,800353476,7 Springview Drive,950479002,157672026
12,2018-06-27,862119346,1 Utah Crossing,877871740,968072471
12,2019-12-03,187431504,957 Mandrake Alley,226029055,227774194
1,2019-12-05,945686794,1 Utah Crossing,226029055,883740238
12,2019-08-01,855207219,32 Melrose Place,519276215,682666498
1,2019-04-24,764135810,8861 Crescent Oaks Hill,487277898,963146578
3,2021-01-05,929140901,83 John Wall Way,169992792,483609624
4,2019-11-20,228678427,8861 Crescent Oaks Hill,488489160,618176247
3,2020-04-16,205724139,695 Derek Street,716472601,572390038
9,2021-01-14,744274805,9245 Kedzie Hill,325695666,206801812
2,2021-09-05,388905136,0888 Westridge Way,504162937,413701391
11,2020-12-04,986134667,19 Carberry Avenue,334651150,650410174
7,2018-08-19,344801354,695 Derek Street,169342628,619351578
3,2019-12-19,911745690,9 Elka Terrace,646382957,598531061
5,2018-08-02,494247963,9491 Hermina Crossing,476834465,886054065
